Category,Dose,GeoType,Geography,Year,Estimate,Population,SurveyedPercent,Exemptions,SurveyType
Varicella,2 Doses (unknown disease history),States,Utah,2011,,53800.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Utah,2009,,49957.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Utah,2021,,48995.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2017,93.2,48827.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2019,92.2,49208.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2018,92.4,50179.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Utah,2009,99.3,49957.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Utah,2010,,,,,
"DTP, DTaP, or DT",,States,Utah,2021,89.6,48995.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2020,91.1,46247.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Utah,2012,99.6,54605.0,100.0,,Census
MMR,,States,Utah,2011,98.0,53800.0,100.0,,Census
MMR,,States,Utah,2012,96.3,54605.0,100.0,,Census
MMR,,States,Utah,2013,98.5,54779.0,100.0,,Census
MMR,,States,Utah,2014,94.0,50916.0,100.0,,Census
MMR,,States,Utah,2015,94.2,50114.0,100.0,,Census
MMR,,States,Utah,2016,93.8,49073.0,100.0,,Census
MMR,,States,Utah,2017,93.4,48827.0,100.0,,Census
MMR,,States,Utah,2018,92.8,50179.0,100.0,,Census
MMR,,States,Utah,2019,92.7,49208.0,100.0,,Census
MMR,,States,Utah,2020,91.4,46247.0,100.0,,Census
MMR,,States,Utah,2021,90.0,48995.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2016,93.7,49073.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2012,97.8,54605.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2013,98.1,54779.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2014,93.8,50916.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2015,93.7,50114.0,100.0,,Census
"DTP, DTaP, or DT",,States,Utah,2010,,,,,
"DTP, DTaP, or DT",,States,Utah,2011,97.7,53800.0,100.0,,Census
MMR,,States,Iowa,2022,89.9,39178.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2022,,39178.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2022,89.9,39178.0,100.0,,Census
Polio,,States,Iowa,2022,89.9,39178.0,100.0,,Census
Varicella,UTD (unknown disease history),States,Iowa,2022,89.9,39178.0,100.0,,Census
Exemption,Any Exemption,States,Iowa,2022,3.0,39178.0,100.0,1173.0,Census
Exemption,Medical Exemption,States,Iowa,2022,0.2,39178.0,100.0,68.0,Census
Exemption,Non-Medical Exemption,States,Iowa,2022,2.8,39178.0,100.0,1105.0,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2022,89.9,39178.0,100.0,,Census
Hepatitis B,,States,Iowa,2022,89.9,39178.0,100.0,,Census
"DTP, DTaP, or DT",,States,Georgia,2022,88.1,123771.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Georgia,2022,,123771.0,100.0,,Census
MMR,,States,Georgia,2022,88.1,123771.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Georgia,2022,88.1,123771.0,100.0,,Census
Hepatitis B,,States,Georgia,2022,88.1,123771.0,100.0,,Census
Exemption,Non-Medical Exemption,States,Georgia,2022,3.7,123771.0,100.0,4536.0,Census
Exemption,Medical Exemption,States,Georgia,2022,0.1,123771.0,100.0,147.0,Census
Exemption,Any Exemption,States,Georgia,2022,3.8,123771.0,100.0,4683.0,Census
Varicella,UTD (unknown disease history),States,Georgia,2022,88.1,123771.0,100.0,,Census
Polio,,States,Georgia,2022,88.1,123771.0,100.0,,Census
MMR,,States,Kansas,2022,91.6,35543.0,30.8,,Stratified 1-stage cluster sample
"DTP, DTaP, or DT",,States,Kansas,2022,90.5,35543.0,30.8,,Stratified 1-stage cluster sample
Varicella,1 Dose (unknown disease history),States,Kansas,2022,,35543.0,30.8,,Stratified 1-stage cluster sample
Hepatitis B,,States,Kansas,2022,96.3,35543.0,30.8,,Stratified 1-stage cluster sample
Varicella,2 Doses (unknown disease history),States,Kansas,2022,90.8,35543.0,30.8,,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,Kansas,2022,2.6,35543.0,85.0,926.0,Census
Exemption,Medical Exemption,States,Kansas,2022,0.3,35543.0,85.0,116.0,Census
Exemption,Any Exemption,States,Kansas,2022,2.9,35543.0,85.0,1041.0,Census
Polio,,States,Kansas,2022,92.2,35543.0,30.8,,Stratified 1-stage cluster sample
Varicella,UTD (unknown disease history),States,Kansas,2022,90.8,35543.0,30.8,,Stratified 1-stage cluster sample
MMR,,States,Iowa,2009,84.5,42698.0,100.0,,Census
MMR,,States,Iowa,2010,,,,,
MMR,,States,Iowa,2016,92.6,39587.0,100.0,,Census
MMR,,States,Iowa,2018,93.3,40624.0,100.0,,Census
MMR,,States,Iowa,2017,93.0,39632.0,100.0,,Census
MMR,,States,Iowa,2020,93.4,39141.0,100.0,,Census
MMR,,States,Iowa,2019,93.2,40812.0,100.0,,Census
MMR,,States,Iowa,2021,90.6,40111.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2009,84.5,42698.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2020,93.4,39141.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2019,93.2,40812.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2021,90.6,40111.0,100.0,,Census
Hepatitis B,,States,Iowa,2009,84.5,42698.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2017,93.0,39632.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2018,93.3,40624.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2016,92.6,39587.0,100.0,,Census
Hepatitis B,,States,Iowa,2012,90.5,41701.0,99.9,,Census
Hepatitis B,,States,Iowa,2013,91.0,43728.0,94.6,,Census
Hepatitis B,,States,Iowa,2014,91.9,43239.0,96.3,,Census
Hepatitis B,,States,Iowa,2015,91.8,41215.0,100.0,,Census
Hepatitis B,,States,Iowa,2017,93.0,39632.0,100.0,,Census
Hepatitis B,,States,Iowa,2016,92.6,39587.0,100.0,,Census
Hepatitis B,,States,Iowa,2011,91.1,40978.0,100.0,,Census
Hepatitis B,,States,Iowa,2010,,,,,
"DTP, DTaP, or DT",,States,Iowa,2017,93.0,39632.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2018,93.3,40624.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2019,93.2,40812.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2020,93.4,39141.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2021,90.6,40111.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2009,,42698.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2010,,,,,
"DTP, DTaP, or DT",,States,Iowa,2016,92.6,39587.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2012,90.5,41701.0,99.9,,Census
"DTP, DTaP, or DT",,States,Iowa,2013,91.0,43728.0,94.6,,Census
"DTP, DTaP, or DT",,States,Iowa,2014,91.9,43239.0,96.3,,Census
"DTP, DTaP, or DT",,States,Iowa,2015,91.8,41215.0,100.0,,Census
"DTP, DTaP, or DT",,States,Iowa,2010,,,,,
"DTP, DTaP, or DT",,States,Iowa,2011,91.1,40978.0,100.0,,Census
MMR,,States,Iowa,2011,91.1,40978.0,100.0,,Census
MMR,,States,Iowa,2012,90.5,41701.0,99.9,,Census
MMR,,States,Iowa,2013,91.0,43728.0,94.6,,Census
MMR,,States,Iowa,2014,91.9,43239.0,96.3,,Census
MMR,,States,Iowa,2015,91.8,41215.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2021,,40111.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2009,84.5,42698.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Iowa,2011,91.1,40978.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2020,,39141.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2019,,40812.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2013,,43728.0,94.6,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2014,,43239.0,96.3,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2015,,41215.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2012,90.5,41701.0,99.9,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2013,91.0,43728.0,94.6,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2014,91.9,43239.0,96.3,,Census
Varicella,2 Doses (unknown disease history),States,Iowa,2015,91.8,41215.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2011,,40978.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Iowa,2012,,41701.0,99.9,,Census
"DTP, DTaP, or DT",,States,Idaho,2022,81.0,23721.0,99.3,,Census
Varicella,1 Dose (unknown disease history),States,Idaho,2022,,23721.0,99.3,,Census
MMR,,States,Idaho,2022,81.3,23721.0,99.3,,Census
Varicella,2 Doses (unknown disease history),States,Idaho,2022,80.7,23721.0,99.3,,Census
Hepatitis B,,States,Idaho,2022,86.3,23721.0,99.3,,Census
Exemption,Non-Medical Exemption,States,Idaho,2022,11.5,23721.0,99.3,2733.0,Census
Exemption,Medical Exemption,States,Idaho,2022,0.5,23721.0,99.3,126.0,Census
Exemption,Any Exemption,States,Idaho,2022,12.1,23721.0,99.3,2859.0,Census
Varicella,UTD (unknown disease history),States,Idaho,2022,80.7,23721.0,99.3,,Census
Polio,,States,Idaho,2022,81.8,23721.0,99.3,,Census
MMR,,States,Wisconsin,2010,,,,,
MMR,,States,Wisconsin,2009,94.2,61095.0,2.3,,Random sample
Varicella,1 Dose (unknown disease history),States,Maine,2011,94.9,13829.0,97.0,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2012,95.1,14313.0,94.6,,Census
MMR,,States,Maine,2011,93.0,13829.0,97.0,,Census
MMR,,States,Maine,2012,91.3,14313.0,94.6,,Census
MMR,,States,Maine,2013,89.9,15441.0,82.4,,Voluntary response
MMR,,States,Maine,2014,92.1,13704.0,88.9,,Voluntary response (public); Census (private)
MMR,,States,Maine,2015,95.1,13526.0,90.5,,Census
"DTP, DTaP, or DT",,States,Maine,2017,95.3,13255.0,95.9,,Census 
"DTP, DTaP, or DT",,States,Maine,2018,94.5,13419.0,95.9,,Census
"DTP, DTaP, or DT",,States,Maine,2019,94.1,13450.0,99.6,,Census 
"DTP, DTaP, or DT",,States,Maine,2020,94.0,13477.0,85.0,,Voluntary response (public). census (private)
"DTP, DTaP, or DT",,States,Maine,2021,96.3,12881.0,91.6,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2009,95.9,14162.0,75.3,,Voluntary response
Varicella,1 Dose (unknown disease history),States,Maine,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Maine,2012,,14313.0,94.6,,Census
Varicella,2 Doses (unknown disease history),States,Maine,2013,,15441.0,82.4,,Voluntary response
Varicella,2 Doses (unknown disease history),States,Maine,2014,,13704.0,88.9,,Voluntary response (public); Census (private)
Varicella,2 Doses (unknown disease history),States,Maine,2015,,13526.0,90.5,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2021,,12881.0,91.6,,Census
Varicella,2 Doses (unknown disease history),States,Maine,2009,,14162.0,75.3,,Voluntary response
Varicella,2 Doses (unknown disease history),States,Maine,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Maine,2011,,13829.0,97.0,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2018,95.9,13419.0,95.9,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2017,96.5,13255.0,95.9,,Census 
Varicella,1 Dose (unknown disease history),States,Maine,2013,93.8,15441.0,82.4,,Voluntary response
Varicella,1 Dose (unknown disease history),States,Maine,2014,96.2,13704.0,88.9,,Voluntary response (public); Census (private)
Varicella,1 Dose (unknown disease history),States,Maine,2015,96.1,13526.0,90.5,,Census
Varicella,1 Dose (unknown disease history),States,Maine,2016,96.7,13834.0,90.1,,Voluntary response (public). census (private)
Varicella,1 Dose (unknown disease history),States,Maine,2020,97.0,13477.0,85.0,,Voluntary response (public). census (private)
Varicella,1 Dose (unknown disease history),States,Maine,2019,96.2,13450.0,99.6,,Census 
MMR,,States,Maine,2016,94.9,13834.0,90.1,,Voluntary response (public). census (private)
MMR,,States,Maine,2018,93.8,13419.0,95.9,,Census
MMR,,States,Maine,2017,94.3,13255.0,95.9,,Census
MMR,,States,Maine,2020,94.3,13477.0,85.0,,Voluntary response (public). census (private)
MMR,,States,Maine,2019,94.1,13450.0,99.6,,Census 
MMR,,States,Maine,2021,96.7,12881.0,91.6,,Census
"DTP, DTaP, or DT",,States,Maine,2009,96.2,14162.0,75.3,,Voluntary response
"DTP, DTaP, or DT",,States,Maine,2012,95.2,14313.0,94.6,,Census
"DTP, DTaP, or DT",,States,Maine,2013,94.4,15441.0,82.4,,Voluntary response
MMR,,States,Maine,2009,95.5,14162.0,75.3,,Voluntary response
MMR,,States,Maine,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Massachusetts,2012,93.6,79661.0,97.6,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2013,93.9,79894.0,97.9,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2014,94.1,74869.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2015,95.8,72897.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2021,,65582.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2009,,74476.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2010,,,,,
Varicella,2 Doses (unknown disease history),States,Massachusetts,2011,92.7,79551.0,97.5,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2012,,79661.0,97.6,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2013,,79894.0,97.9,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2014,,74869.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2015,,72897.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2020,,60724.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2019,,66756.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2020,95.7,60724.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2021,96.1,65582.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2009,98.6,74476.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2010,,,,,
"DTP, DTaP, or DT",,States,Massachusetts,2018,97.1,65279.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2019,97.2,66756.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2017,96.4,63377.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2016,96.1,70109.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2012,93.1,79661.0,97.6,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2013,93.0,79894.0,97.9,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2014,92.9,74869.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2015,94.9,72897.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2010,,,,,
"DTP, DTaP, or DT",,States,Massachusetts,2011,92.5,79551.0,97.5,,Census
MMR,,States,Massachusetts,2011,94.2,79551.0,97.5,,Census
MMR,,States,Massachusetts,2012,94.8,79661.0,97.6,,Census
MMR,,States,Massachusetts,2013,95.1,79894.0,97.9,,Census
MMR,,States,Massachusetts,2014,94.7,74869.0,100.0,,Census
MMR,,States,Massachusetts,2015,96.4,72897.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Massachusetts,2011,,79551.0,97.5,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2016,95.7,70109.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2018,96.5,65279.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2017,96.0,63377.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2020,95.4,60724.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2019,97.0,66756.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Massachusetts,2021,95.7,65582.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2009,97.7,74476.0,100.0,,Census
MMR,,States,Massachusetts,2016,96.1,70109.0,100.0,,Census
MMR,,States,Massachusetts,2018,96.9,65279.0,100.0,,Census
MMR,,States,Massachusetts,2017,96.3,63377.0,100.0,,Census
MMR,,States,Massachusetts,2020,95.9,60724.0,100.0,,Census
MMR,,States,Massachusetts,2019,97.3,66756.0,100.0,,Census
MMR,,States,Massachusetts,2021,96.2,65582.0,100.0,,Census
"DTP, DTaP, or DT",,States,Massachusetts,2009,92.4,74476.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2012,97.8,79661.0,97.6,,Census
Hepatitis B,,States,Massachusetts,2013,97.2,79894.0,97.9,,Census
Hepatitis B,,States,Massachusetts,2014,96.9,74869.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2015,97.6,72897.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2017,97.3,63377.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2016,97.5,70109.0,100.0,,Census
Hepatitis B,,States,Massachusetts,2011,97.8,79551.0,97.5,,Census
Hepatitis B,,States,Massachusetts,2010,,,,,
"DTP, DTaP, or DT",,States,Michigan,2024,91.6,107636.0,100.0,,Census
MMR,,States,Michigan,2024,91.6,107636.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Michigan,2024,,107636.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Michigan,2024,91.3,107636.0,100.0,,Census
Hepatitis B,,States,Michigan,2024,92.4,107636.0,100.0,,Census
Polio,,States,Michigan,2024,92.2,107636.0,100.0,,Census
Exemption,Medical Exemption,States,Michigan,2024,0.3,107636.0,100.0,277.0,Census
Exemption,Any Exemption,States,Michigan,2024,6.8,107636.0,100.0,7306.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2024,6.5,107636.0,100.0,7029.0,Census
Varicella,UTD (unknown disease history),States,Michigan,2024,91.3,107636.0,100.0,,Census
MMR (PAC),MMR (PAC),States,Michigan,2024,93.2,107636.0,100.0,,Census
Exemption,Non-Medical Exemption,States,Michigan,2016,3.5,118777.0,,4134.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2017,4.0,119028.0,,4753.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2018,4.3,118632.0,,5099.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2020,3.5,106657.0,100.0,3729.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2019,4.2,120565.0,,5030.0,Census
MMR (PAC),MMR (PAC),States,Michigan,2017,96.3,,,,
MMR (PAC),MMR (PAC),States,Michigan,2018,95.9,,,,
MMR (PAC),MMR (PAC),States,Michigan,2019,96.0,,,,
MMR (PAC),MMR (PAC),States,Michigan,2020,97.2,,,,
MMR (PAC),MMR (PAC),States,Michigan,2021,95.8,,,,
MMR (PAC),MMR (PAC),States,Michigan,2022,94.8,,,,
MMR,,States,Michigan,2023,92.1,110156.0,100.0,,Census
"DTP, DTaP, or DT",,States,Michigan,2023,92.1,110156.0,100.0,,Census
Varicella,1 Dose (unknown disease history),States,Michigan,2023,,110156.0,100.0,,Census
Varicella,2 Doses (unknown disease history),States,Michigan,2023,91.7,110156.0,100.0,,Census
Hepatitis B,,States,Michigan,2023,94.8,110156.0,100.0,,Census
Polio,,States,Michigan,2023,92.7,110156.0,100.0,,Census
Exemption,Medical Exemption,States,Michigan,2023,0.2,110156.0,100.0,216.0,Census
Exemption,Non-Medical Exemption,States,Michigan,2023,5.4,110156.0,100.0,5922.0,Census
Exemption,Any Exemption,States,Michigan,2023,5.6,110156.0,100.0,6138.0,Census
Varicella,UTD (unknown disease history),States,Michigan,2023,91.7,110156.0,100.0,,Census
MMR (PAC),MMR (PAC),States,Michigan,2023,93.6,,,,
MMR,,States,Massachusetts,2009,93.0,74476.0,100.0,,Census
MMR,,States,Massachusetts,2010,,,,,
"DTP, DTaP, or DT",,States,Texas,2016,97.2,389999.0,99.0,,Census
"DTP, DTaP, or DT",,States,Texas,2010,,,,,
"DTP, DTaP, or DT",,States,Texas,2011,99.3,388178.0,100.0,,Census
"DTP, DTaP, or DT",,States,Texas,2012,97.3,414688.0,96.6,,Census
"DTP, DTaP, or DT",,States,Texas,2013,97.2,409255.0,97.1,,Census
"DTP, DTaP, or DT",,States,Texas,2014,97.2,406099.0,98.3,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,Texas,2015,97.4,394801.0,98.7,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,Texas,2019,,398680.0,99.6,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2020,,377840.0,98.9,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2013,,409255.0,97.1,,Census
Varicella,1 Dose (unknown disease history),States,Texas,2014,,406099.0,98.3,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,Texas,2015,,394801.0,98.7,,Census (public); Voluntary response (private)
Varicella,1 Dose (unknown disease history),States,Texas,2011,,388178.0,100.0,,Census
Hepatitis B,,States,Texas,2011,99.7,388178.0,100.0,,Census
Hepatitis B,,States,Texas,2010,,,,,
Hepatitis B,,States,Texas,2016,97.9,389999.0,99.0,,Census
Hepatitis B,,States,Texas,2012,98.2,414688.0,96.6,,Census
Hepatitis B,,States,Texas,2013,98.1,409255.0,97.1,,Census
Hepatitis B,,States,Texas,2014,98.0,406099.0,98.3,,Census (public); Voluntary response (private)
Hepatitis B,,States,Texas,2015,98.1,394801.0,98.7,,Census (public); Voluntary response (private)
MMR,,States,Texas,2011,99.3,388178.0,100.0,,Census
MMR,,States,Texas,2012,97.5,414688.0,96.6,,Census
MMR,,States,Texas,2013,97.5,409255.0,97.1,,Census
MMR,,States,Texas,2014,97.4,406099.0,98.3,,Census (public); Voluntary response (private)
"DTP, DTaP, or DT",,States,Texas,2009,97.7,381425.0,98.3,,Census
MMR,,States,Texas,2021,94.0,389037.0,99.3,,Census
