county,Date,time_to_outbreak,event,hazard_score,risk_percentile
new_bedford,2023-02-01,12.0,0,0.00013781009316818807,39.45545609548167
birmingham,2023-02-01,12.0,0,0.00013781009316818807,39.45545609548167
colorado_springs,2023-02-01,12.0,0,0.00013780993964959654,39.43947144075021
albany,2023-02-01,12.0,0,0.00013780978613117605,39.423486786018756
sioux_falls,2023-02-01,12.0,0,0.00013780978613117605,39.423486786018756
binghamton,2023-02-01,12.0,0,0.00013780963261292653,39.407502131287295
columbia,2023-02-01,12.0,0,0.00013780947909484832,39.38618925831202
dayton,2023-02-01,12.0,0,0.00013780947909484832,39.38618925831202
yuma,2023-02-01,12.0,0,0.00013780947909484832,39.38618925831202
newport_news,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
green_bay,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
st._paul,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
san_bernardino,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
leesburg,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
sanford,2023-02-01,12.0,0,0.0001378091720592044,39.338235294117645
chicago-wheeling,2023-02-01,12.0,0,0.00013780901854163898,39.28495311167946
calexico,2023-02-01,12.0,0,0.00013780901854163898,39.28495311167946
cocoa,2023-02-01,12.0,0,0.00013780901854163898,39.28495311167946
marathon,2023-02-01,12.0,0,0.00013780901854163898,39.28495311167946
vero_beach,2023-02-01,12.0,0,0.00013780886502424479,39.23699914748508
port_clinton,2023-02-01,12.0,0,0.00013780886502424479,39.23699914748508
broomfield,2023-02-01,12.0,0,0.00013780886502424479,39.23699914748508
bristol,2023-02-01,12.0,0,0.00013780886502424479,39.23699914748508
corpus_christi,2023-02-01,12.0,0,0.00013780886502424479,39.23699914748508
winston-salem,2023-02-01,12.0,0,0.0001378087115070214,39.18371696504689
rifle,2023-02-01,12.0,0,0.0001378087115070214,39.18371696504689
trenton,2023-02-01,12.0,0,0.0001378087115070214,39.18371696504689
lexington_ky,2023-02-01,12.0,0,0.0001378087115070214,39.18371696504689
knoxville,2023-02-01,12.0,0,0.0001378087115070214,39.18371696504689
mountain_view,2023-02-01,12.0,0,0.00013780855798996901,39.14109121909634
manassas,2023-02-01,12.0,0,0.00013780855798996901,39.14109121909634
springfield,2023-02-01,12.0,0,0.00013780855798996901,39.14109121909634
camp_springs,2023-02-01,12.0,0,0.00013780840447308765,39.09846547314578
international_falls,2023-02-01,12.0,0,0.00013780840447308765,39.09846547314578
oklahoma_city,2023-02-01,12.0,0,0.00013780840447308765,39.09846547314578
oxford,2023-02-01,12.0,0,0.00013780840447308765,39.09846547314578
champaign,2023-02-01,12.0,0,0.00013780840447308765,39.09846547314578
providence,2023-02-01,12.0,0,0.00013780825095637757,39.061167945439045
little_rock,2023-02-01,12.0,0,0.00013780825095637757,39.061167945439045
allentown,2023-02-01,12.0,0,0.00013780809743983821,39.045183290707584
islip,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
st._augustine_airport,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
lihue,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
watertown,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
fairfield,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
santa_maria,2023-02-01,12.0,0,0.0001378079439234699,39.00788576300086
kalamazoo,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
rockford,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
harlingen,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
manchester,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
pensacola,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
akron,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
pine_mountain,2023-02-01,12.0,0,0.00013780779040727285,38.9386189258312
baton_rouge,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
st._croix_island,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
lake_charles,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
plattsburgh,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
west_hampton_beach,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
grand_forks,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
lafayette,2023-02-01,12.0,0,0.00013780763689124655,38.86402387041773
atlantic_city,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
peoria,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
revelstoke,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
tacoma,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
westfield,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
jackson,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
chattanooga,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
saginlaw,2023-02-01,12.0,0,0.00013780748337539127,38.784100596760446
decatur,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
port_huron,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
olympia,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
cutbank,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
moline,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
amarillo,2023-02-01,12.0,0,0.00013780732985970703,38.70950554134697
kingston,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
bakersfield,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
topeka,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
battle_creek,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
alpena,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
fort_wayne,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
scranton,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
clinton,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
racine,2023-02-01,12.0,0,0.00013780717634419404,38.629582267689685
burbank,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
guam,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
barnstable,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
santa_teresa,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
ogdensburg,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
georgetown,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
roanoke,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
ceiba,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
friday_harbor,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
kenmore,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
shreveport,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
flint,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
santa_ana,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
kenosha,2023-02-01,12.0,0,0.0001378070228288518,38.50703324808184
mobile,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
lakehurst,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
presidio,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
scotia,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
north_kingstown,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
appleton,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
venice,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
edinburg,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
stratford,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
calgary,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
pinecreek,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
hunter_aaf,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
westhampton,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
lincoln,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
arcata_ca,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
victorville,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
myrtle_beach,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
helena,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
burlington:mount_vernon,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
ottawa,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
dover-cheswold,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
fort_dix,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
hilton_head_island,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
newport,2023-02-01,12.0,0,0.00013780686931368059,38.30456095481671
killeen,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
shannon,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
bainbridge,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
hillsboro,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
ketchikan,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
abilene,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
lebanon,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
amsterdam,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
tallahassee,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
rockland,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
winston_salem,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
santa_barbara,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
new_haven,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
grand_junction,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
beaumont,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
punta_gorda,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
lawrence,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
louisiana,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
sedona,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
meridian,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
groton,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
durango,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
eden_prairie,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
thomasville,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
port_angeles,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
richmond_heights,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
bamburi,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
renton,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
ponce,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
lexington,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
gonzales,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
bridgeport_ct,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
kissimmee,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
beverly,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
montpellier,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
athens,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
ithaca,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
fergusons_gulf,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
lansing,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
valparaiso,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
redlands,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
monroe,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
queensbury,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
baudette,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
charlottesville,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
fayetteville,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
augusta,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
northway,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
farmington,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
ballston_spa,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
beaufort,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
jacksn_hole,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
schenectady,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
belmar,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
sault_ste._marie,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
eagle_pass,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
gulf_shores,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
pascagoula,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
calliano,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
kennesaw,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
genting,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
geneva,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
falfurrias,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
hayden,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
gainesville,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
big_spring,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
panama_city,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
worcester,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
waukegan,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
danbury,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
gander,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
fairhope,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
gulfport,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
douglas,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
everett,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
lubbock,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
galveston,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
belmar:farmingdale,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
vieques_island,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
telluride,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
mount_vernon,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
brunswick,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
huntington,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
springdale,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
placida,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
college_station,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
tinian,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
laconia,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
latrobe,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
presque_isle,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
keene,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
sagarai,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
hayward,2023-02-01,12.0,0,0.00013780671579868037,37.68115942028986
new_york,2023-10-01,12.0,0,7.889172843821672e-05,37.18030690537084
new_york,2023-09-01,12.0,0,7.417021174383333e-05,37.169650468883205
new_york,2023-05-01,12.0,0,7.047848346600555e-05,37.15899403239556
new_york,2023-04-01,12.0,0,6.305447146191365e-05,37.148337595907925
new_york,2023-11-01,12.0,0,6.120465299020189e-05,37.13768115942029
miami,2023-11-01,12.0,0,4.517906698770723e-05,37.12702472293265
new_york,2023-08-01,12.0,0,4.495134303968298e-05,37.11636828644501
new_york,2023-03-01,12.0,0,4.406430600050436e-05,37.10571184995737
miami,2023-04-01,12.0,0,4.115334154863753e-05,37.09505541346974
los_angeles,2023-10-01,12.0,0,4.0981829682204944e-05,37.084398976982094
los_angeles,2023-09-01,12.0,0,4.085551962490271e-05,37.07374254049446
miami,2023-10-01,12.0,0,4.0382356431361884e-05,37.06308610400682
new_york,2023-07-01,12.0,0,3.934048720768118e-05,37.052429667519185
miami,2023-05-01,12.0,0,3.819062275287349e-05,37.04177323103154
miami,2023-09-01,12.0,0,3.685714009167052e-05,37.031116794543905
los_angeles,2023-05-01,12.0,0,3.5772122277423513e-05,37.02046035805627
miami,2023-03-01,12.0,0,3.533104379645647e-05,37.00980392156863
los_angeles,2023-11-01,12.0,0,3.406488449589087e-05,36.99914748508099
los_angeles,2023-04-01,12.0,0,3.378432145869437e-05,36.98849104859335
new_york,2023-06-01,12.0,0,2.8028468026572186e-05,36.97783461210572
san_francisco,2023-09-01,12.0,0,2.7704153511395247e-05,36.96717817561807
los_angeles,2023-03-01,12.0,0,2.6907362221327587e-05,36.95652173913043
san_francisco,2023-10-01,12.0,0,2.6221254420979607e-05,36.945865302642794
san_francisco,2023-05-01,12.0,0,2.5501615563939724e-05,36.93520886615516
newark,2023-10-01,12.0,0,2.424270007554196e-05,36.924552429667514
newark,2023-05-01,12.0,0,2.371705725182967e-05,36.91389599317988
los_angeles,2023-08-01,12.0,0,2.335737204196838e-05,36.90323955669224
newark,2023-09-01,12.0,0,2.3350637968459763e-05,36.892583120204606
san_francisco,2023-04-01,12.0,0,2.3181677954243238e-05,36.88192668371696
newark,2023-04-01,12.0,0,2.3142871038163306e-05,36.871270247229326
san_francisco,2023-11-01,12.0,0,2.3073932772151288e-05,36.86061381074169
miami,2023-08-01,12.0,0,2.3066424369456583e-05,36.849957374254046
chicago,2023-10-01,12.0,0,2.3004149156874344e-05,36.83930093776641
chicago,2023-09-01,12.0,0,2.26815167865504e-05,36.828644501278774
chicago,2023-05-01,12.0,0,2.242979997558511e-05,36.81798806479114
newark,2023-11-01,12.0,0,2.2382026744653015e-05,36.807331628303494
houston,2023-10-01,12.0,0,2.1779688761076015e-05,36.79667519181586
miami,2023-07-01,12.0,0,2.1681619852660273e-05,36.78601875532822
houston,2023-04-01,12.0,0,2.167582768921149e-05,36.775362318840585
orlando,2023-04-01,12.0,0,2.1489904042605666e-05,36.76470588235294
houston,2023-11-01,12.0,0,2.1371015525432532e-05,36.7540494458653
houston,2023-09-01,12.0,0,2.1150234666927738e-05,36.74339300937766
houston,2023-05-01,12.0,0,2.1063003404941434e-05,36.732736572890026
chicago,2023-04-01,12.0,0,2.070058970653292e-05,36.72208013640238
chicago,2023-11-01,12.0,0,2.057634677706828e-05,36.71142369991475
los_angeles,2023-07-01,12.0,0,2.049698095638469e-05,36.70076726342711
orlando,2023-10-01,12.0,0,2.0287199248547122e-05,36.690110826939474
orlando,2023-11-01,12.0,0,2.024658313668047e-05,36.67945439045183
atlanta,2023-10-01,12.0,0,1.9876926435000987e-05,36.668797953964194
dallas,2023-10-01,12.0,0,1.9722091302839247e-05,36.65814151747656
fort_lauderdale,2023-11-01,12.0,0,1.97139859809634e-05,36.647485080988915
washington,2023-10-01,12.0,0,1.9633771889102132e-05,36.63682864450128
dallas,2023-11-01,12.0,0,1.9628086052311865e-05,36.62617220801364
